,Unnamed: 0,LocationAbbr,DataSource,DataValueUnit,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Year
5651,156709,NV,NVSS,Number,251.0,251.0,,,DIA,DIA03,NMBR,RACE,ASN,2020
5652,156718,NC,NVSS,Number,4921.0,4921.0,,,DIA,DIA03,NMBR,SEX,SEXF,2020
5653,156741,NM,NVSS,"cases per 100,000",102.0,102.0,98.1,105.9,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2020
5654,156763,NV,BRFSS,%,8.7,8.7,6.9,10.9,DIA,DIA01,AGEADJPREV,SEX,SEXF,2020
5655,156771,OR,NVSS,"cases per 100,000",135.6,135.6,86.9,201.7,DIA,DIA03,CRDRATE,RACE,HAPI,2020
5656,156780,NJ,NVSS,"cases per 100,000",4.9,4.9,3.7,6.3,DIA,DIA04,AGEADJRATE,RACE,BLK,2020
5657,156815,NC,NVSS,"cases per 100,000",5.4,5.4,4.8,6.0,DIA,DIA03,CRDRATE,AGE,AGE0_44,2020
5658,156816,NV,NVSS,"cases per 100,000",60.5,60.5,57.0,64.0,DIA,DIA03,AGEADJRATE,SEX,SEXF,2020
5659,156830,NY,NVSS,"cases per 100,000",12.2,12.2,8.8,16.3,DIA,DIA03,CRDRATE,RACE,MRC,2020
5660,156831,NJ,NVSS,"cases per 100,000",159.8,159.8,152.5,167.1,DIA,DIA03,CRDRATE,RACE,BLK,2020
5661,156869,NM,BRFSS,%,12.4,12.4,10.6,14.4,DIA,DIA01,AGEADJPREV,SEX,SEXM,2020
5662,156879,NV,NVSS,Number,122.0,122.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2020
5663,156884,OK,NVSS,Number,5072.0,5072.0,,,DIA,DIA03,NMBR,SEX,SEXM,2020
5664,156889,NM,NVSS,"cases per 100,000",288.8,288.8,262.9,314.8,DIA,DIA03,AGEADJRATE,RACE,AIAN,2020
5665,156895,OH,BRFSS,%,20.3,20.3,11.1,34.4,DIA,DIA01,AGEADJPREV,RACE,ASN,2020
5666,156910,OK,BRFSS,%,3.3,3.3,2.4,4.3,DIA,DIA01,CRDPREV,AGE,AGE1844,2020
5667,156913,NY,NVSS,"cases per 100,000",2.1,2.1,1.8,2.3,DIA,DIA04,CRDRATE,SEX,SEXF,2020
5668,156935,NJ,BRFSS,%,7.5,7.5,6.6,8.4,DIA,DIA01,AGEADJPREV,SEX,SEXF,2020
5669,156977,NJ,NVSS,"cases per 100,000",74.2,74.2,72.6,75.7,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2020
5670,156991,NV,BRFSS,%,11.5,11.5,10.0,13.3,DIA,DIA01,CRDPREV,OVERALL,OVR,2020
5671,157023,NC,NVSS,Number,105.0,105.0,,,DIA,DIA04,NMBR,RACE,WHT,2020
5672,157037,NJ,NVSS,"cases per 100,000",58.8,58.8,57.0,60.5,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5673,157049,OR,NVSS,"cases per 100,000",222.5,222.5,184.0,260.9,DIA,DIA03,AGEADJRATE,RACE,BLK,2020
5674,157060,NM,NVSS,Number,86.0,86.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2020
5675,157063,NV,BRFSS,%,11.3,11.3,7.0,17.8,DIA,DIA01,CRDPREV,RACE,BLK,2020
5676,157107,NY,BRFSS,%,12.6,12.6,9.2,16.9,DIA,DIA01,AGEADJPREV,RACE,ASN,2020
5677,157188,NJ,NVSS,Number,1869.0,1869.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2020
5678,157190,NY,NVSS,"cases per 100,000",80.6,80.6,60.2,105.7,DIA,DIA03,AGEADJRATE,RACE,AIAN,2020
5679,157207,NV,NVSS,"cases per 100,000",98.9,98.9,95.5,102.4,DIA,DIA03,CRDRATE,OVERALL,OVR,2020
5680,157234,OK,NVSS,Number,754.0,754.0,,,DIA,DIA03,NMBR,RACE,BLK,2020
5681,157250,NH,BRFSS,%,9.8,9.8,8.6,11.1,DIA,DIA01,CRDPREV,SEX,SEXM,2020
5682,157291,NH,BRFSS,%,16.6,16.6,15.0,18.3,DIA,DIA01,CRDPREV,AGE,AGE65P,2020
5683,157325,NV,NVSS,"cases per 100,000",4.4,4.4,3.4,5.6,DIA,DIA04,CRDRATE,RACE,WHT,2020
5684,157328,OR,NVSS,Number,42.0,42.0,,,DIA,DIA04,NMBR,AGE,AGE65P,2020
5685,157346,NV,NVSS,"cases per 100,000",131.4,131.4,118.4,144.5,DIA,DIA03,CRDRATE,RACE,BLK,2020
5686,157370,OK,NVSS,Number,97.0,97.0,,,DIA,DIA04,NMBR,RACE,WHT,2020
5687,157383,NJ,NVSS,"cases per 100,000",2.4,2.4,2.1,2.8,DIA,DIA04,CRDRATE,OVERALL,OVR,2020
5688,157426,OK,NVSS,Number,2065.0,2065.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2020
5689,157452,OH,NVSS,Number,113.0,113.0,,,DIA,DIA04,NMBR,SEX,SEXF,2020
5690,157458,NV,NVSS,"cases per 100,000",5.6,5.6,4.1,7.5,DIA,DIA04,CRDRATE,AGE,AGE4564,2020
5691,157484,NJ,NVSS,"cases per 100,000",7.3,7.3,5.9,8.6,DIA,DIA04,CRDRATE,AGE,AGE65P,2020
5692,157574,NV,NVSS,"cases per 100,000",5.4,5.4,4.4,6.6,DIA,DIA03,CRDRATE,AGE,AGE0_44,2020
5693,157596,OK,NVSS,"cases per 100,000",129.2,129.2,101.9,161.5,DIA,DIA03,AGEADJRATE,RACE,ASN,2020
5694,157610,NM,NVSS,Number,58.0,58.0,,,DIA,DIA04,NMBR,SEX,SEXM,2020
5695,157622,OH,NVSS,"cases per 100,000",47.9,47.9,41.8,54.1,DIA,DIA03,CRDRATE,RACE,HIS,2020
5696,157628,OK,NVSS,"cases per 100,000",3.5,3.5,2.9,4.0,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2020
5697,157651,NV,NVSS,"cases per 100,000",125.5,125.5,119.8,131.2,DIA,DIA03,CRDRATE,RACE,WHT,2020
5698,157655,NY,NVSS,"cases per 100,000",129.4,129.4,127.1,131.7,DIA,DIA03,CRDRATE,SEX,SEXM,2020
5699,157683,OH,BRFSS,%,12.7,12.7,11.9,13.5,DIA,DIA01,CRDPREV,RACE,WHT,2020
5700,157731,OR,NVSS,"cases per 100,000",60.6,60.6,42.8,83.1,DIA,DIA03,AGEADJRATE,RACE,MRC,2020
5701,157761,NY,BRFSS,%,6.7,6.7,6.1,7.3,DIA,DIA01,AGEADJPREV,RACE,WHT,2020
5702,157773,NJ,NVSS,Number,1408.0,1408.0,,,DIA,DIA03,NMBR,RACE,HIS,2020
5703,157790,NC,BRFSS,%,13.5,13.5,9.0,19.8,DIA,DIA01,AGEADJPREV,RACE,AIAN,2020
5704,157820,NM,NVSS,Number,28.0,28.0,,,DIA,DIA04,NMBR,SEX,SEXF,2020
5705,157867,OK,BRFSS,%,12.0,12.0,11.0,13.1,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2020
5706,157878,NM,NVSS,Number,30.0,30.0,,,DIA,DIA04,NMBR,AGE,AGE4564,2020
5707,157918,NJ,BRFSS,%,11.8,11.8,9.8,14.1,DIA,DIA01,AGEADJPREV,RACE,BLK,2020
5708,157982,OK,NVSS,Number,57.0,57.0,,,DIA,DIA04,NMBR,SEX,SEXF,2020
5709,158000,OK,NVSS,Number,97.0,97.0,,,DIA,DIA04,NMBR,SEX,SEXM,2020
5710,158082,ND,NVSS,"cases per 100,000",64.8,64.8,57.5,72.0,DIA,DIA03,AGEADJRATE,SEX,SEXF,2020
5711,158102,OR,NVSS,"cases per 100,000",159.7,159.7,125.1,200.7,DIA,DIA03,AGEADJRATE,RACE,AIAN,2020
5712,158151,NJ,BRFSS,%,6.5,6.5,4.4,9.4,DIA,DIA01,CRDPREV,RACE,ASN,2020
5713,158162,NY,NVSS,"cases per 100,000",5.6,5.6,4.7,6.4,DIA,DIA04,AGEADJRATE,RACE,BLK,2020
5714,158169,OR,BRFSS,%,9.2,9.2,8.2,10.4,DIA,DIA01,CRDPREV,RACE,WHT,2020
5715,158184,ND,PRAMS,%,9.4,9.4,6.6,13.2,DIA,DIA02,CRDPREV,RACE,WHT,2020
5716,158211,US,NVSS,"cases per 100,000",1.9,1.9,1.8,1.9,DIA,DIA04,AGEADJRATE,RACE,WHT,2020
5717,158220,TX,NVSS,"cases per 100,000",3.9,3.9,3.4,4.3,DIA,DIA04,AGEADJRATE,RACE,HIS,2020
5718,158276,VA,NVSS,"cases per 100,000",3.0,3.0,2.2,4.0,DIA,DIA04,AGEADJRATE,RACE,BLK,2020
5719,158279,TX,NVSS,"cases per 100,000",91.7,91.7,90.2,93.1,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5720,158291,PA,BRFSS,%,8.4,8.4,7.5,9.4,DIA,DIA01,AGEADJPREV,RACE,WHT,2020
5721,158304,RI,NVSS,"cases per 100,000",110.8,110.8,101.9,119.7,DIA,DIA03,CRDRATE,SEX,SEXF,2020
5722,158369,RI,BRFSS,%,10.1,10.1,8.6,11.8,DIA,DIA01,AGEADJPREV,SEX,SEXM,2020
5723,158405,US,NVSS,Number,8342.0,8342.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2020
5724,158406,UT,NVSS,Number,2401.0,2401.0,,,DIA,DIA03,NMBR,OVERALL,OVR,2020
5725,158423,VA,BRFSS,%,2.8,2.8,2.1,3.6,DIA,DIA01,CRDPREV,AGE,AGE1844,2020
5726,158443,US,NVSS,"cases per 100,000",1.0,1.0,1.0,1.0,DIA,DIA04,CRDRATE,AGE,AGE0_44,2020
5727,158484,PR,BRFSS,%,16.8,16.8,15.3,18.4,DIA,DIA01,CRDPREV,RACE,HIS,2020
5728,158506,TN,NVSS,"cases per 100,000",153.3,153.3,146.1,160.5,DIA,DIA03,CRDRATE,RACE,BLK,2020
5729,158531,SD,BRFSS,%,16.0,16.0,12.7,19.9,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
5730,158538,US,NVSS,"cases per 100,000",530.0,530.0,528.1,531.9,DIA,DIA03,CRDRATE,AGE,AGE65P,2020
5731,158545,VT,BRFSS,%,10.7,10.7,9.1,12.5,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
5732,158553,TX,NVSS,"cases per 100,000",10.0,10.0,9.0,11.0,DIA,DIA04,CRDRATE,AGE,AGE65P,2020
5733,158561,TN,NVSS,Number,4198.0,4198.0,,,DIA,DIA03,NMBR,SEX,SEXF,2020
5734,158585,RI,NVSS,"cases per 100,000",141.6,141.6,111.0,178.0,DIA,DIA03,AGEADJRATE,RACE,BLK,2020
5735,158605,RI,BRFSS,%,14.4,14.4,9.6,21.0,DIA,DIA01,CRDPREV,RACE,BLK,2020
5736,158607,VT,BRFSS,%,7.6,7.6,6.5,8.8,DIA,DIA01,AGEADJPREV,SEX,SEXM,2020
5737,158614,US,PRAMS,%,10.9,10.9,10.5,11.4,DIA,DIA02,CRDPREV,OVERALL,OVR,2020
5738,158639,TN,NVSS,"cases per 100,000",8.1,8.1,6.6,9.9,DIA,DIA04,CRDRATE,AGE,AGE65P,2020
5739,158655,SD,NVSS,"cases per 100,000",120.1,120.1,105.3,134.9,DIA,DIA03,CRDRATE,AGE,AGE4564,2020
5740,158677,US,BRFSS,%,14.7,14.7,14.0,15.4,DIA,DIA01,AGEADJPREV,RACE,BLK,2020
5741,158684,UT,NVSS,"cases per 100,000",1.7,1.7,1.3,2.3,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2020
5742,158707,VA,BRFSS,%,9.7,9.7,6.0,15.4,DIA,DIA01,CRDPREV,RACE,MRC,2020
5743,158729,VA,NVSS,Number,204.0,204.0,,,DIA,DIA03,NMBR,RACE,HIS,2020
5744,158734,PA,NVSS,"cases per 100,000",1.4,1.4,1.1,1.7,DIA,DIA04,AGEADJRATE,SEX,SEXF,2020
5745,158751,VA,NVSS,"cases per 100,000",55.7,55.7,53.7,57.6,DIA,DIA03,AGEADJRATE,SEX,SEXF,2020
5746,158794,SC,NVSS,Number,125.0,125.0,,,DIA,DIA04,NMBR,RACE,WHT,2020
5747,158811,SC,NVSS,"cases per 100,000",76.3,76.3,60.9,91.6,DIA,DIA03,AGEADJRATE,RACE,HIS,2020
5748,158830,VA,BRFSS,%,9.9,9.9,9.2,10.7,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2020
5749,158837,UT,NVSS,"cases per 100,000",42.2,42.2,36.3,48.1,DIA,DIA03,CRDRATE,RACE,HIS,2020
5750,158855,VA,NVSS,Number,80.0,80.0,,,DIA,DIA04,NMBR,SEX,SEXM,2020
5751,158878,VA,PRAMS,%,10.9,10.9,7.1,16.3,DIA,DIA02,CRDPREV,RACE,WHT,2020
5752,158885,PR,BRFSS,%,16.7,16.7,15.3,18.4,DIA,DIA01,CRDPREV,OVERALL,OVR,2020
5753,158896,UT,BRFSS,%,12.2,12.2,10.9,13.7,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
5754,158909,TX,NVSS,"cases per 100,000",115.7,115.7,114.5,117.0,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2020
5755,158918,SD,PRAMS,%,13.2,13.2,10.3,16.7,DIA,DIA02,CRDPREV,RACE,WHT,2020
5756,158922,TN,NVSS,"cases per 100,000",7.0,7.0,6.1,7.8,DIA,DIA03,CRDRATE,AGE,AGE0_44,2020
5757,158929,PA,BRFSS,%,3.4,3.4,2.6,4.5,DIA,DIA01,CRDPREV,AGE,AGE1844,2020
5758,158933,RI,NVSS,"cases per 100,000",120.2,120.2,95.0,150.0,DIA,DIA03,CRDRATE,RACE,BLK,2020
5759,158960,SC,NVSS,"cases per 100,000",51.2,51.2,36.2,70.3,DIA,DIA03,AGEADJRATE,RACE,ASN,2020
5760,159002,TN,NVSS,Number,5253.0,5253.0,,,DIA,DIA03,NMBR,SEX,SEXM,2020
5761,159007,UT,NVSS,"cases per 100,000",58.2,58.2,40.1,81.7,DIA,DIA03,AGEADJRATE,RACE,ASN,2020
5762,159008,PA,NVSS,Number,66.0,66.0,,,DIA,DIA04,NMBR,RACE,BLK,2020
5763,159015,UT,NVSS,"cases per 100,000",2.0,2.0,1.4,2.8,DIA,DIA04,CRDRATE,SEX,SEXM,2020
5764,159017,SD,NVSS,Number,855.0,855.0,,,DIA,DIA03,NMBR,SEX,SEXM,2020
5765,159049,VA,NVSS,Number,63.0,63.0,,,DIA,DIA04,NMBR,AGE,AGE65P,2020
5766,159050,VA,NVSS,Number,88.0,88.0,,,DIA,DIA04,NMBR,RACE,WHT,2020
5767,159058,TN,BRFSS,%,24.1,24.1,14.5,37.2,DIA,DIA01,AGEADJPREV,RACE,MRC,2020
5768,159067,SC,NVSS,"cases per 100,000",3.7,3.7,3.2,4.2,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2020
5769,159098,VI,BRFSS,%,17.0,17.0,9.6,28.4,DIA,DIA01,CRDPREV,RACE,BLK,2020
5770,159126,SD,NVSS,"cases per 100,000",111.7,111.7,105.3,118.1,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5771,159183,PA,BRFSS,%,11.0,11.0,9.8,12.5,DIA,DIA01,AGEADJPREV,SEX,SEXM,2020
5772,159208,VA,NVSS,"cases per 100,000",87.2,87.2,85.2,89.2,DIA,DIA03,CRDRATE,OVERALL,OVR,2020
5773,159236,US,NVSS,Number,959.0,959.0,,,DIA,DIA03,NMBR,RACE,HAPI,2020
5774,159237,US,NVSS,"cases per 100,000",1.1,1.1,0.9,1.2,DIA,DIA04,CRDRATE,RACE,ASN,2020
5775,159243,VT,NVSS,Number,143.0,143.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2020
5776,159345,SC,BRFSS,%,14.2,14.2,13.0,15.5,DIA,DIA01,CRDPREV,SEX,SEXF,2020
5777,159404,PA,NVSS,"cases per 100,000",83.2,83.2,80.1,86.3,DIA,DIA03,CRDRATE,AGE,AGE4564,2020
5778,159436,UT,NVSS,"cases per 100,000",79.6,79.6,76.0,83.1,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5779,159438,TN,NVSS,"cases per 100,000",3.6,3.6,3.1,4.1,DIA,DIA04,CRDRATE,RACE,WHT,2020
5780,159457,PA,NVSS,"cases per 100,000",102.4,102.4,93.4,111.3,DIA,DIA03,AGEADJRATE,RACE,HIS,2020
5781,159477,PA,NVSS,"cases per 100,000",105.6,105.6,103.3,108.0,DIA,DIA03,AGEADJRATE,SEX,SEXM,2020
5782,159516,TN,PRAMS,%,9.5,9.5,4.4,19.5,DIA,DIA02,CRDPREV,RACE,BLK,2020
5783,159545,UT,PRAMS,%,5.9,5.9,4.5,7.8,DIA,DIA02,CRDPREV,RACE,WHT,2020
5784,159548,SC,NVSS,Number,2580.0,2580.0,,,DIA,DIA03,NMBR,RACE,BLK,2020
5785,159551,VA,NVSS,"cases per 100,000",2.1,2.1,1.5,2.8,DIA,DIA04,CRDRATE,AGE,AGE4564,2020
5786,159570,US,NVSS,"cases per 100,000",1.7,1.7,1.6,1.8,DIA,DIA04,AGEADJRATE,SEX,SEXF,2020
5787,159597,UT,BRFSS,%,7.2,7.2,6.4,8.1,DIA,DIA01,CRDPREV,SEX,SEXF,2020
5788,159598,SC,NVSS,"cases per 100,000",81.8,81.8,79.2,84.3,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5789,159611,TX,BRFSS,%,17.1,17.1,14.7,19.8,DIA,DIA01,AGEADJPREV,RACE,HIS,2020
5790,159626,TN,NVSS,"cases per 100,000",103.6,103.6,101.2,106.0,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5791,159637,TX,BRFSS,%,10.3,10.3,9.1,11.7,DIA,DIA01,CRDPREV,SEX,SEXF,2020
5792,159657,US,NVSS,Number,10457.0,10457.0,,,DIA,DIA03,NMBR,AGE,AGE0_44,2020
5793,159664,VT,NVSS,Number,895.0,895.0,,,DIA,DIA03,NMBR,OVERALL,OVR,2020
5794,159676,SC,BRFSS,%,12.1,12.1,10.9,13.3,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2020
5795,159700,US,NVSS,Number,64223.0,64223.0,,,DIA,DIA03,NMBR,RACE,BLK,2020
5796,159724,US,NVSS,"cases per 100,000",134.4,134.4,133.8,134.9,DIA,DIA03,CRDRATE,SEX,SEXM,2020
5797,159790,TX,NVSS,"cases per 100,000",2.4,2.4,2.1,2.6,DIA,DIA04,AGEADJRATE,SEX,SEXF,2020
5798,159846,TN,BRFSS,%,27.4,27.4,24.3,30.6,DIA,DIA01,CRDPREV,AGE,AGE65P,2020
5799,159863,TX,BRFSS,%,10.4,10.4,9.1,11.9,DIA,DIA01,AGEADJPREV,SEX,SEXF,2020
5800,159890,TX,NVSS,Number,15026.0,15026.0,,,DIA,DIA03,NMBR,SEX,SEXF,2020
5801,159892,US,NVSS,"cases per 100,000",81.2,81.2,80.8,81.5,DIA,DIA03,AGEADJRATE,RACE,WHT,2020
5802,159899,TX,NVSS,"cases per 100,000",144.8,144.8,142.7,146.9,DIA,DIA03,AGEADJRATE,SEX,SEXM,2020
5803,159900,SD,NVSS,"cases per 100,000",101.7,101.7,93.6,109.8,DIA,DIA03,AGEADJRATE,SEX,SEXF,2020
5804,159916,TX,NVSS,"cases per 100,000",139.5,139.5,135.6,143.4,DIA,DIA03,CRDRATE,RACE,BLK,2020
5805,159927,PA,NVSS,"cases per 100,000",132.5,132.5,129.7,135.4,DIA,DIA03,CRDRATE,SEX,SEXM,2020
5806,159928,US,NVSS,"cases per 100,000",127.1,127.1,125.9,128.2,DIA,DIA03,AGEADJRATE,RACE,HIS,2020
5807,159929,TN,NVSS,"cases per 100,000",4.6,4.6,3.5,6.0,DIA,DIA04,CRDRATE,RACE,BLK,2020
5808,159956,VA,NVSS,"cases per 100,000",74.9,74.9,71.3,78.5,DIA,DIA03,CRDRATE,AGE,AGE4564,2020
5809,159975,VT,NVSS,"cases per 100,000",98.0,98.0,91.4,104.6,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2020
5810,159994,RI,NVSS,"cases per 100,000",549.7,549.7,516.6,582.8,DIA,DIA03,CRDRATE,AGE,AGE65P,2020
5811,160010,US,NVSS,"cases per 100,000",2.2,2.2,2.2,2.3,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2020
5812,160014,TX,NVSS,"cases per 100,000",1.4,1.4,0.9,2.1,DIA,DIA04,CRDRATE,RACE,ASN,2020
5813,160105,US,NVSS,"cases per 100,000",4.6,4.6,4.4,4.8,DIA,DIA04,CRDRATE,RACE,BLK,2020
5814,160165,TN,NVSS,Number,9451.0,9451.0,,,DIA,DIA03,NMBR,OVERALL,OVR,2020
5815,160176,VT,NVSS,"cases per 100,000",128.4,128.4,117.0,139.9,DIA,DIA03,AGEADJRATE,SEX,SEXM,2020
5816,160185,VA,BRFSS,%,17.5,17.5,15.2,20.2,DIA,DIA01,CRDPREV,RACE,BLK,2020
5817,160225,PA,NVSS,"cases per 100,000",118.5,118.5,116.6,120.4,DIA,DIA03,CRDRATE,OVERALL,OVR,2020
5818,160256,TN,NVSS,Number,7499.0,7499.0,,,DIA,DIA03,NMBR,RACE,WHT,2020
5819,160263,TN,NVSS,"cases per 100,000",3.1,3.1,2.5,3.7,DIA,DIA04,CRDRATE,SEX,SEXF,2020
5820,160275,SC,NVSS,"cases per 100,000",81.4,81.4,78.5,84.3,DIA,DIA03,AGEADJRATE,SEX,SEXF,2020
5821,160282,SC,BRFSS,%,17.3,17.3,15.7,19.1,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
5822,160319,PA,NVSS,"cases per 100,000",2.9,2.9,2.3,3.5,DIA,DIA04,CRDRATE,AGE,AGE4564,2020
5823,160389,US,PRAMS,%,12.5,12.5,11.3,13.8,DIA,DIA02,CRDPREV,RACE,HIS,2020
5824,160463,PA,NVSS,Number,297.0,297.0,,,DIA,DIA03,NMBR,AGE,AGE0_44,2020
5825,160501,VA,NVSS,"cases per 100,000",92.1,92.1,89.3,95.0,DIA,DIA03,AGEADJRATE,SEX,SEXM,2020
5826,160522,VA,NVSS,Number,184.0,184.0,,,DIA,DIA03,NMBR,RACE,ASN,2020
5827,160537,US,NVSS,"cases per 100,000",70.7,70.7,69.5,71.8,DIA,DIA03,CRDRATE,RACE,ASN,2020
5828,160545,SC,NVSS,Number,137.0,137.0,,,DIA,DIA04,NMBR,SEX,SEXM,2020
5829,160555,TN,NVSS,Number,239.0,239.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2020
5830,160596,TX,NVSS,"cases per 100,000",3.1,3.1,2.8,3.4,DIA,DIA04,CRDRATE,RACE,WHT,2020
5831,160604,UT,NVSS,Number,199.0,199.0,,,DIA,DIA03,NMBR,RACE,HIS,2020
5832,160614,SD,NVSS,"cases per 100,000",3.0,3.0,1.9,4.4,DIA,DIA04,AGEADJRATE,OVERALL,OVR,2020
5833,160627,TN,PRAMS,%,11.3,11.3,8.4,15.1,DIA,DIA02,CRDPREV,OVERALL,OVR,2020
5834,160632,TX,NVSS,Number,728.0,728.0,,,DIA,DIA03,NMBR,RACE,ASN,2020
5835,160646,PA,NVSS,"cases per 100,000",1.5,1.5,1.2,1.7,DIA,DIA04,AGEADJRATE,RACE,WHT,2020
5836,160680,PA,NVSS,Number,195.0,195.0,,,DIA,DIA03,NMBR,RACE,ASN,2020
5837,160682,TX,NVSS,"cases per 100,000",164.2,164.2,161.2,167.2,DIA,DIA03,AGEADJRATE,RACE,HIS,2020
5838,160688,SC,NVSS,"cases per 100,000",6.3,6.3,5.0,7.8,DIA,DIA04,CRDRATE,AGE,AGE4564,2020
5839,160699,TX,NVSS,Number,15937.0,15937.0,,,DIA,DIA03,NMBR,RACE,WHT,2020
5840,160757,PA,NVSS,Number,12425.0,12425.0,,,DIA,DIA03,NMBR,RACE,WHT,2020
5841,160781,TX,NVSS,"cases per 100,000",5.9,5.9,5.6,6.3,DIA,DIA03,CRDRATE,AGE,AGE0_44,2020
5842,160798,TX,NVSS,"cases per 100,000",124.2,124.2,121.5,126.8,DIA,DIA03,CRDRATE,AGE,AGE4564,2020
5843,160818,RI,BRFSS,%,8.0,8.0,7.0,9.2,DIA,DIA01,AGEADJPREV,RACE,WHT,2020
5844,160847,SC,NVSS,Number,110.0,110.0,,,DIA,DIA04,NMBR,AGE,AGE65P,2020
5845,160871,UT,NVSS,"cases per 100,000",1.5,1.5,1.1,2.1,DIA,DIA04,CRDRATE,RACE,WHT,2020
5846,160888,SC,NVSS,Number,84.0,84.0,,,DIA,DIA04,NMBR,AGE,AGE4564,2020
5847,160931,PA,BRFSS,%,13.2,13.2,11.5,15.1,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
5848,160958,RI,BRFSS,%,9.9,9.9,7.7,12.6,DIA,DIA01,CRDPREV,RACE,HIS,2020
5849,160971,TN,NVSS,Number,2142.0,2142.0,,,DIA,DIA03,NMBR,AGE,AGE4564,2020
5850,160983,US,NVSS,"cases per 100,000",6.2,6.2,6.0,6.4,DIA,DIA04,CRDRATE,AGE,AGE65P,2020
5851,160999,SD,BRFSS,%,17.6,17.6,11.8,25.4,DIA,DIA01,CRDPREV,RACE,AIAN,2020
5852,161009,US,NVSS,"cases per 100,000",93.6,93.6,93.3,93.9,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2020
5853,161016,UT,NVSS,"cases per 100,000",104.8,104.8,99.1,110.4,DIA,DIA03,AGEADJRATE,SEX,SEXM,2020
5854,161033,UT,NVSS,Number,1019.0,1019.0,,,DIA,DIA03,NMBR,SEX,SEXF,2020
5855,161041,US,NVSS,Number,58.0,58.0,,,DIA,DIA04,NMBR,RACE,MRC,2020
5856,161071,VT,BRFSS,%,6.6,6.6,5.9,7.5,DIA,DIA01,AGEADJPREV,RACE,WHT,2020
5857,161076,VI,BRFSS,%,14.9,14.9,9.4,22.9,DIA,DIA01,CRDPREV,OVERALL,OVR,2020
5858,161087,SD,NVSS,"cases per 100,000",170.2,170.2,161.6,178.7,DIA,DIA03,CRDRATE,OVERALL,OVR,2020
5859,161106,SC,NVSS,Number,100.0,100.0,,,DIA,DIA04,NMBR,RACE,BLK,2020
5860,161113,UT,NVSS,"cases per 100,000",69.8,69.8,63.4,76.3,DIA,DIA03,CRDRATE,AGE,AGE4564,2020
5861,161116,VT,NVSS,"cases per 100,000",120.2,120.2,108.1,132.3,DIA,DIA03,CRDRATE,SEX,SEXF,2020
5862,161145,RI,NVSS,Number,78.0,78.0,,,DIA,DIA03,NMBR,RACE,BLK,2020
5863,161157,US,BRFSS,%,14.2,14.2,13.3,15.1,DIA,DIA01,AGEADJPREV,RACE,HIS,2020
5864,161186,PA,NVSS,"cases per 100,000",2.6,2.6,2.2,3.0,DIA,DIA04,CRDRATE,SEX,SEXM,2020
5865,161214,VA,BRFSS,%,10.8,10.8,9.8,11.9,DIA,DIA01,CRDPREV,SEX,SEXF,2020
5866,161234,PR,BRFSS,%,35.0,35.0,31.1,39.1,DIA,DIA01,CRDPREV,AGE,AGE65P,2020
5867,161265,VA,NVSS,"cases per 100,000",119.4,119.4,114.1,124.7,DIA,DIA03,CRDRATE,RACE,BLK,2020
5868,161266,VA,BRFSS,%,11.5,11.5,8.0,16.2,DIA,DIA01,AGEADJPREV,RACE,HIS,2020
5869,161287,PA,BRFSS,%,13.8,13.8,9.6,19.4,DIA,DIA01,CRDPREV,RACE,HIS,2020
5870,161316,US,BRFSS,%,11.0,11.0,10.7,11.3,DIA,DIA01,CRDPREV,SEX,SEXF,2020
5871,161321,TN,NVSS,Number,94.0,94.0,,,DIA,DIA04,NMBR,AGE,AGE4564,2020
5872,161324,RI,BRFSS,%,12.8,12.8,11.2,14.7,DIA,DIA01,CRDPREV,AGE,AGE4564,2020
